RA;FASE;TURMA;NOME;ANO_NASC;IDADE_22;GENERO;ANO_INGRESSO;INSTITUICAO_DE_ENSINO;PEDRA_20;PEDRA_21;PEDRA_22;INDE_22;CG;CF;CT;NO_AV;AVALIADOR1;REC_AV1;AVALIADOR2;REC_AV2;AVALIADOR3;REC_AV3;AVALIADOR4;REC_AV4;IAA;IEG;IPS;REC_PSICOLOGIA;IDA;MATEM;PORTUG;INGLES;INDICADO;ATINGIU_PV;IPV;IAN;FASE_IDEAL;DEFAS;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;ANO;INDE_2023;PEDRA_2023;NOME_ANONIMIZADO;DATA_DE_NASC;IDADE;IPP;MAT;POR;ING;DEFASAGEM;INDE_2024;PEDRA_2024;PEDRA_23;INDE_23;AVALIADOR5;AVALIADOR6;ESCOLA;ATIVO_INATIVO;ATIVO_INATIVO1;INDE;RISCO_DEFASAGEM;FAIXA_INDE;FAIXA_IAA;FAIXA_IEG;FAIXA_IPS;FAIXA_IPP;FAIXA_IDA;FAIXA_IPV;FAIXA_IAN;FAIXA_DEFASAGEM;DIF_AUTOAVALIACAO_DESEMPENHO;DIF_ENGAJAMENTO_DESEMPENHO;DIF_PSICOPEDAGOGICO_NIVEL;MEDIA_INDICADORES_SEM_IAN;QTD_INDICADORES_ABAIXO_5;QTD_INDICADORES_ABAIXO_7;INSTITUICAO_ENSINO;PROB_RISCO_DEFASAGEM;GRUPO_MULTI;CLASSIFICACAO_MODELO;PEDRA_ANALISE
RA-484;3A;3A;;;;Masculino;2022;Pública;;;Ágata;6,709725111111111;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,334;3,9141382866666667;2,51;;0,0;;;;;;3,1225;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-484;2011-07-13 00:00:00;13;3,4375;0,0;0,0;0,0;0,0;3.8354776573333336;Quartzo;Quartzo;5,515466667;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,709725111111111;0;Médio;Bom;Baixo;Baixo;Baixo;Baixo;Baixo;Excelente;Adequado;8,334;3,9141382866666667;-6,5625;3,5530230477777773;5;5;EE Leonice de Aquino Oliveira;0,704306586575749;IDA e IEG < 7;1;nan
RA-496;3A;3A;;;;Masculino;2021;Privada;Quartzo;Quartzo;Ágata;6,683335555555555;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;10,002;5,315995871999999;6,255;;5,666666666666667;;;;;;6,1625;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-496;2011-04-02 00:00:00;13;6,71875;5,0;4,5;7,5;0,0;6.726607507733334;Agata;Agata;6,603666667;;;Recanto Betânia Centro Educacional;Cursando;Cursando;6,683335555555555;0;Médio;Excelente;Médio;Médio;Médio;Médio;Médio;Excelente;Adequado;4,335333333333334;-0,3506707946666676;-3,28125;6,686818756444445;0;5;Recanto Betânia Centro Educacional;0,5597655382061515;IDA e IEG < 7;1;nan
RA-1516;3A;3A;;;;Feminino;2024;Privada;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;9,585;5,404288499000001;9,38;;4,666666666666667;;;;;;7,5475;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1516;2011-04-01 00:00:00;13;7,96875;0,0;5,0;9,0;3,0;7.217066033133334;Ametista;;;;;Colégio Arco Íris Evolução;Cursando;Cursando;7,217066033133334;0;Bom;Excelente;Médio;Excelente;Bom;Baixo;Bom;Excelente;Adiantado;4,918333333333334;0,7376218323333337;-2,03125;7,425367527611111;1;2;Colégio Arco Íris Evolução;0,16891496722990265;IDA e IEG < 7;0;nan
RA-1143;3A;3A;;;;Feminino;2021;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;9,585;5,201336675;9,38;;3,1666666666666665;;;;;;6,79;2,5;Fase 6 (2° EM);;;;;2024;;;Aluno-1143;2008-04-30 00:00:00;16;7,03125;3,0;6,5;0,0;-3,0;5.881225668333334;Quartzo;Agata;6,445933333;;;EE Joaquim Mendes Feliz;Cursando;Cursando;5,881225668333334;1;Médio;Excelente;Médio;Excelente;Bom;Baixo;Médio;Baixo;Defasado;6,418333333333335;2,034670008333334;4,53125;6,8590422236111115;1;3;EE Joaquim Mendes Feliz;0,6248181833470008;IDA e IEG < 7;1;nan
RA-1517;3A;3A;;;;Masculino;2024;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;9,168;4,305555555666667;9,38;;4,666666666666667;;;;;;6,7075;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1517;2009-07-31 00:00:00;15;7,5;5,0;4,5;4,5;-1,0;6.240744444466667;Agata;;;;;EE Maria André Schunck Dona;Cursando;Cursando;6,240744444466667;1;Médio;Excelente;Baixo;Excelente;Bom;Baixo;Médio;Médio;Defasado;4,501333333333332;-0,3611111109999996;2,5;6,954620370388888;2;3;EE Maria André Schunck Dona;0,6851776119861106;IDA e IEG < 7;1;nan
RA-1084;3A;3A;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,751;7,705263158;5,63;;3,6666666666666665;;;;;;7,4575;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1084;2012-06-13 00:00:00;12;7,03125;1,0;6,0;4,0;0,0;6.9071109649333335;Agata;Ametista;7,9948;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,9071109649333335;0;Médio;Excelente;Bom;Médio;Bom;Baixo;Bom;Excelente;Adequado;5,084333333333333;4,038596491333333;-2,96875;6,706946637444443;1;2;EE Leonice de Aquino Oliveira;0,3260302388813745;Psico abaixo de 7;0;nan
RA-1519;3A;3A;;;;Masculino;2024;;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;9,585;5,560902255666666;8,755;;4,833333333333333;;;;;;7,5025;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1519;2009-09-09 00:00:00;15;7,96875;0,0;6,5;8,0;3,0;7.210222117800001;Ametista;;;;;;Cursando;Cursando;7,210222117800001;0;Bom;Excelente;Médio;Excelente;Bom;Baixo;Bom;Excelente;Adiantado;4,751666666666668;0,727568922333333;-2,03125;7,3675809315;1;2;;0,2706879637523028;IDA e IEG < 7;0;nan
RA-493;3B;3B;;;;Feminino;2021;Pública;Topázio;Topázio;Topázio;8,306175283950617;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;10,002;8,933333333333334;10,0;;3,1666666666666665;;;;;;6,705;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-493;2013-04-19 00:00:00;11;7,03125;3,0;4,0;2,5;1,0;7.4643250000000005;Ametista;Ametista;7,934366667;;;EE Mario Francisco de Amorim;Cursando;Cursando;8,306175283950617;0;Bom;Excelente;Excelente;Excelente;Bom;Baixo;Médio;Excelente;Adiantado;6,835333333333335;5,7666666666666675;-2,96875;7,639708333333332;1;2;EE Mario Francisco de Amorim;0,3260302388813745;Misto;0;nan
RA-1520;3B;3B;;;;Feminino;2024;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,334;9,060606060666666;8,75;;3,75;;;;;;7,3325;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1520;2010-06-23 00:00:00;14;7,65625;4,0;3,5;;-1,0;7.0026462121333335;Ametista;;;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;7,0026462121333335;1;Bom;Bom;Excelente;Excelente;Bom;Baixo;Bom;Médio;Defasado;4,584;5,310606060666666;2,65625;7,480559343444445;1;1;EE Alexandre Rodrigues Nogueira;0,734724341676997;Misto;1;nan
RA-536;3B;3B;;;;Feminino;2021;Pública;Topázio;Ametista;Ametista;7,105690655172413;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,334;9,109090909;8,135;;5,5;;;;;;7,415;10,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-536;2012-11-27 00:00:00;11;7,1875;6,5;4,5;5,5;1,0;7.7704681818;Ametista;Ametista;7,759533333;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;7,105690655172413;0;Bom;Bom;Excelente;Bom;Bom;Médio;Bom;Excelente;Adiantado;2,8339999999999996;3,6090909090000007;-2,8125;7,613431818166666;0;1;EE Leonice de Aquino Oliveira;0,22292415850371022;Misto;0;nan
RA-331;3B;3B;;;;Feminino;2021;Pública;Ametista;Ametista;Ágata;6,636118019594441;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,751;7,735353535333334;8,755;;3,5;;;;;;5,62;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-331;2010-04-22 00:00:00;14;6,09375;4,0;3,5;3,0;-1,0;6.231045707066668;Agata;Ametista;7,039791667;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,636118019594441;1;Médio;Excelente;Bom;Excelente;Médio;Baixo;Médio;Médio;Defasado;5,2509999999999994;4,235353535333334;1,09375;6,742517255888888;1;3;EE Leonice de Aquino Oliveira;0,704306586575749;Psico abaixo de 7;1;nan
RA-1147;3B;3B;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-26;;Avaliador-23;;Avaliador-5;;8,751;6,125925926;8,755;;3,1666666666666665;;;;;;5,495;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1147;2009-07-04 00:00:00;15;6,25;2,0;5,0;2,5;-1,0;5.833118518533334;Quartzo;Ametista;7,072983333;;;EE Loris Nassif Mattar Profa;Cursando;Cursando;5,833118518533334;1;Médio;Excelente;Médio;Excelente;Médio;Baixo;Médio;Médio;Defasado;5,584333333333333;2,9592592593333333;1,25;6,423932098777777;1;4;EE Loris Nassif Mattar Profa;0,7290805023193299;IDA e IEG < 7;1;nan
RA-518;3C;3C;;;;Masculino;2022;Pública;;;Ametista;7,660716285714286;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;8,334;6,8300751879999995;2,51;;4,0;;;;;;6,94;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-518;2012-03-19 00:00:00;12;7,083333333;7,5;3,5;1,0;0,0;6.3467483709;Agata;Ametista;7,5762;;;EE Paschoal Carlos Magno;Cursando;Cursando;7,660716285714286;0;Bom;Bom;Médio;Baixo;Bom;Baixo;Médio;Excelente;Adequado;4,334;2,8300751879999995;-2,9166666670000003;5,949568086833332;2;4;EE Paschoal Carlos Magno;0,5221737401176506;IDA e IEG < 7;1;nan
RA-1146;3C;3C;;;;Feminino;2023;Pública;;;;;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;10,002;5,017209691;6,88;;2,0;;;;;;5,883333333;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-1146;2008-11-20 00:00:00;15;6,25;2,0;0,0;4,0;-2,0;5.3933086048000005;Quartzo;Agata;6,689583333;;;EE Mario Francisco de Amorim;Cursando;Cursando;5,3933086048000005;1;Médio;Excelente;Médio;Médio;Médio;Baixo;Médio;Médio;Defasado;8,002;3,0172096909999997;1,25;6,005423837333333;1;5;EE Mario Francisco de Amorim;0,7887311927289987;IDA e IEG < 7;1;nan
RA-530;3C;3C;;;;Masculino;2021;Pública;Topázio;Topázio;Topázio;8,33840773949389;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;8,751;6,468838763666667;9,38;;4,5;;;;;;7,496666667;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-530;2012-02-25 00:00:00;12;7,083333333;4,0;6,0;3,5;0,0;7.214534419433333;Ametista;Ametista;7,653033333;;;EE Joaquim Mendes Feliz;Cursando;Cursando;8,33840773949389;0;Bom;Excelente;Médio;Excelente;Bom;Baixo;Bom;Excelente;Adequado;4,2509999999999994;1,9688387636666667;-2,9166666670000003;7,279973127277778;1;2;EE Joaquim Mendes Feliz;0,5221737401176506;IDA e IEG < 7;1;nan
RA-534;3C;3C;;;;Masculino;2021;Pública;;Ametista;Ametista;7,131280678842398;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;9,585;6,043441938333333;7,51;;5,0;;;;;;7,103333333;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-534;2010-04-25 00:00:00;14;7,5;4,0;4,0;7,0;0,0;7.088855054266667;Ametista;Quartzo;5,8385;;;EE Paschoal Carlos Magno;Cursando;Cursando;7,131280678842398;0;Bom;Excelente;Médio;Bom;Bom;Médio;Bom;Excelente;Adequado;4,585000000000001;1,0434419383333333;-2,5;7,12362921188889;0;2;EE Paschoal Carlos Magno;0,12607303111642817;IDA e IEG < 7;0;nan
RA-1097;3C;3C;;;;Masculino;2023;Pública;;;;;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;10,002;4,849791144666667;6,25;;3,0;;;;;;5,88;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1097;2009-07-06 00:00:00;15;6,041666667;4,5;4,5;0,0;-1,0;5.475324895633334;Quartzo;Agata;6,9547;;;EE Paschoal Carlos Magno;Cursando;Cursando;5,475324895633334;1;Médio;Excelente;Baixo;Médio;Médio;Baixo;Médio;Médio;Defasado;7,002000000000001;1,8497911446666668;1,0416666670000003;6,003909635277778;2;5;EE Paschoal Carlos Magno;0,704306586575749;IDA e IEG < 7;1;nan
RA-360;3C;3C;;;;Feminino;2021;Pública;Ametista;Ágata;Ametista;7,075193052489235;;;;3,0;Avaliador-21;;Avaliador-23;;Avaliador-26;;;;8,334;5,618045113;5,0;;5,833333333333333;;;;;;6,993333333;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-360;2010-04-17 00:00:00;14;7,708333333;4,0;6,0;7,5;-1,0;6.293175689166667;Agata;Quartzo;5,790875;;;EE Paschoal Carlos Magno;Cursando;Cursando;7,075193052489235;1;Bom;Bom;Médio;Médio;Bom;Médio;Médio;Médio;Defasado;2,5006666666666666;-0,21528822033333306;2,7083333329999997;6,581174185388889;0;4;EE Paschoal Carlos Magno;0,681603463777471;IDA e IEG < 7;1;nan
RA-1526;3D;3D;;;;Feminino;2024;Pública;;;;;;;;4,0;Avaliador-22;;Avaliador-23;;Avaliador-26;;Avaliador-5;;9,168;10,0;8,75;;3,75;;;;;;8,1275;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1526;2011-08-09 00:00:00;13;8,125;2,0;5,5;;0,0;7.9798;Ametista;;;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;7,9798;0;Bom;Excelente;Excelente;Excelente;Bom;Baixo;Bom;Excelente;Adequado;5,417999999999999;6,25;-1,875;7,98675;1;1;EE Alexandre Rodrigues Nogueira;0,1327879211935776;Misto;0;nan
RA-363;3D;3D;;;;Masculino;2022;Privada;;;Ágata;6,644446000000001;;;;4,0;Avaliador-22;;Avaliador-23;;Avaliador-26;;Avaliador-5;;9,585;9,523809524;5,625;;5,333333333333333;;;;;;6,955;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-363;2010-06-27 00:00:00;14;7,34375;4,0;3,5;8,5;0,0;7.617803571466666;Ametista;Agata;6,680833333;;;Colégio Nogueira e Sonho de Criança;Cursando;Cursando;6,644446000000001;0;Médio;Excelente;Excelente;Médio;Bom;Médio;Médio;Excelente;Adequado;4,251666666666668;4,190476190666668;-2,65625;7,394315476222222;0;3;Colégio Nogueira e Sonho de Criança;0,33655511905902624;Psico abaixo de 7;0;nan
RA-1528;3D;3D;;;;Masculino;2024;Pública;;;;;;;;4,0;Avaliador-22;;Avaliador-23;;Avaliador-26;;Avaliador-5;;9,168;7,787878788;7,51;;5,666666666666667;;;;;;7,335;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1528;2011-01-20 00:00:00;13;7,96875;3,0;6,0;8,0;0,0;7.622584090933335;Ametista;;;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;7,622584090933335;0;Bom;Excelente;Bom;Bom;Bom;Médio;Bom;Excelente;Adequado;3,5013333333333323;2,1212121213333335;-2,03125;7,5727159091111105;0;1;EE Alexandre Rodrigues Nogueira;0,24093770320550453;Misto;0;nan
RA-1098;3D;3D;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-22;;Avaliador-23;;Avaliador-26;;Avaliador-5;;8,751;5,822406257;7,51;;3,5;;;;;;6,7475;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1098;2010-10-22 00:00:00;14;7,34375;1,0;3,5;6,0;0,0;6.5744562514;Agata;Ametista;7,2787;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;6,5744562514;0;Médio;Excelente;Médio;Bom;Bom;Baixo;Médio;Excelente;Adequado;5,2509999999999994;2,322406257;-2,65625;6,612442709500001;1;3;EE Alexandre Rodrigues Nogueira;0,34934002349473003;IDA e IEG < 7;0;nan
RA-1106;3F;3F;;;;Masculino;2023;Pública;;;;;;;;4,0;Avaliador-22;;Avaliador-23;;Avaliador-26;;Avaliador-5;;8,334;5,4312354313333335;7,51;;0,0;;;;;;7,5;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1106;2011-05-19 00:00:00;13;7,65625;0,0;0,0;0,0;0,0;5.936272086266667;Quartzo;Ametista;7,1642;;;EE João Ortiz Rodrigues;Cursando;Cursando;5,936272086266667;0;Médio;Bom;Médio;Bom;Bom;Baixo;Bom;Excelente;Adequado;8,334;5,4312354313333335;-2,34375;6,071914238555556;1;2;EE João Ortiz Rodrigues;0,28876114825211086;IDA e IEG < 7;0;nan
RA-558;3F;3F;;;;Masculino;2022;Pública;;;Quartzo;5,538561201058201;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;9,168;3,7763975156666674;8,13;;3,0;;;;;;4,268;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-558;2008-09-02 00:00:00;16;6,09375;2,5;4,0;2,5;-2,0;5.048054503133334;Quartzo;Agata;6,615333333;Avaliador-7;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;5,538561201058201;1;Médio;Excelente;Baixo;Bom;Médio;Baixo;Baixo;Médio;Defasado;6,167999999999999;0,7763975156666674;1,09375;5,739357919277778;3;4;EE Alexandre Rodrigues Nogueira;0,704306586575749;IDA e IEG < 7;1;nan
RA-559;3F;3F;;;;Masculino;2021;Pública;;Ametista;Ametista;7,633511273307791;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;10,002;5,705128205;8,13;;3,1666666666666665;;;;;;4,728;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-559;2011-04-08 00:00:00;13;6,25;1,0;2,5;6,0;0,0;6.158158974333333;Agata;Ametista;7,947366667;Avaliador-7;;EE João Ortiz Rodrigues;Cursando;Cursando;7,633511273307791;0;Bom;Excelente;Médio;Bom;Médio;Baixo;Baixo;Excelente;Adequado;6,835333333333335;2,5384615383333338;-3,75;6,3302991452777775;2;4;EE João Ortiz Rodrigues;0,24435289171220623;IDA e IEG < 7;0;nan
RA-1108;3F;3F;;;;Masculino;2023;Pública;;;;;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;9,168;3,7546583853333337;8,13;;3,6666666666666665;;;;;;5,422;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1108;2010-12-16 00:00:00;13;7,1875;3,5;3,5;4,0;0,0;6.017215010400001;Agata;Agata;6,310833333;Avaliador-7;;EE João Ortiz Rodrigues;Cursando;Cursando;6,017215010400001;0;Médio;Excelente;Baixo;Bom;Bom;Baixo;Médio;Excelente;Adequado;5,501333333333333;0,08799171866666722;-2,8125;6,221470842;2;3;EE João Ortiz Rodrigues;0,2203511982809958;IDA e IEG < 7;0;nan
RA-542;3F;3F;;;;Feminino;2021;Pública;Ametista;Ágata;Ametista;7,221179827586207;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;8,751;6,481366459666667;8,13;;3,9333333333333336;;;;;;6,232;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-542;2011-09-20 00:00:00;13;7,03125;1,5;5,0;5,3;0,0;6.7205649586;Agata;Ametista;7,816533333;Avaliador-7;;EE João Ortiz Rodrigues;Cursando;Cursando;7,221179827586207;0;Bom;Excelente;Médio;Bom;Bom;Baixo;Médio;Excelente;Adequado;4,817666666666666;2,5480331263333333;-2,96875;6,759824965499999;1;3;EE João Ortiz Rodrigues;0,3260302388813745;IDA e IEG < 7;0;nan
RA-555;3F;3F;;;;Masculino;2021;Pública;Ametista;Ametista;Quartzo;5,949454421052632;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;10,002;2,7505175983333334;6,885;;4,333333333333333;;;;;;5,03;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-555;2010-05-11 00:00:00;14;5,0;5,0;4,0;4,0;-1,0;5.111470186333333;Quartzo;Quartzo;5,898133333;Avaliador-7;;EE Leonice de Aquino Oliveira;Cursando;Cursando;5,949454421052632;1;Médio;Excelente;Baixo;Médio;Médio;Baixo;Médio;Médio;Defasado;5,668666666666668;-1,5828157349999996;0,0;5,66680848861111;2;5;EE Leonice de Aquino Oliveira;0,6248181833470008;IDA e IEG < 7;1;nan
RA-1531;3F;3F;;;;Masculino;2024;Pública;;;;;;;;5,0;Avaliador-16;;Avaliador-26;;Avaliador-22;;Avaliador-10;;8,751;7,9726867336666665;7,505;;5,833333333333333;;;;;;7,14;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-1531;2010-01-24 00:00:00;14;7,34375;4,5;8,0;5,0;-1,0;7.0491790134;Ametista;;;Avaliador-7;;EE João Ortiz Rodrigues;Cursando;Cursando;7,0491790134;1;Bom;Excelente;Bom;Bom;Bom;Médio;Bom;Médio;Defasado;2,9176666666666664;2,1393534003333334;2,34375;7,424295011166667;0;1;EE João Ortiz Rodrigues;0,6259597999784288;Misto;1;nan
RA-1099;3G;3G;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;8,334;8,133333333333333;10,0;;3,8333333333333335;;;;;;6,6225;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1099;2010-07-18 00:00:00;14;7,8125;2,5;3,5;5,5;0,0;7.332483333333334;Ametista;Ametista;7,113533333;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;7,332483333333334;0;Bom;Bom;Bom;Excelente;Bom;Baixo;Médio;Excelente;Adequado;4,500666666666666;4,299999999999999;-2,1875;7,4559444444444445;1;2;EE Leonice de Aquino Oliveira;0,17525614611553886;Misto;0;nan
RA-381;3G;3G;;;;Masculino;2021;Pública;Ágata;Ágata;Ágata;6,454070897064289;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;8,334;6,133333333333333;7,51;;3,6666666666666665;;;;;;6,1225;5,0;Fase 5 (1° EM);;;;;2024;;;Aluno-381;2009-03-02 00:00:00;15;6,71875;2,5;4,5;4,0;-2,0;5.940775;Quartzo;Quartzo;5,758041667;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;6,454070897064289;1;Médio;Bom;Médio;Bom;Médio;Baixo;Médio;Médio;Defasado;4,667333333333334;2,4666666666666663;1,71875;6,414208333333334;1;4;EE Alexandre Rodrigues Nogueira;0,6248181833470008;IDA e IEG < 7;1;nan
RA-539;3G;3G;;;;Feminino;2022;Privada - Programa de Apadrinhamento;;;Ametista;7,6649298275862074;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;10,002;9,233333333333333;7,51;;5,833333333333333;;;;;;9,13;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-539;2011-09-08 00:00:00;13;8,75;5,0;3,5;9,0;0,0;8.465533333333335;Topázio;Ametista;7,796866667;;;Colégio Arco Íris Evolução;Cursando;Cursando;7,6649298275862074;0;Bom;Excelente;Excelente;Bom;Excelente;Médio;Excelente;Excelente;Adequado;4,168666666666668;3,3999999999999995;-1,25;8,409777777777778;0;1;Colégio Arco Íris Evolução;0,09772258080481429;Misto;0;nan
RA-573;3G;3G;;;;Masculino;2021;Pública;Ametista;Topázio;Topázio;8,261113555555557;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;9,168;9,5;8,755;;5,0;;;;;;6,8275;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-573;2011-08-04 00:00:00;13;7,8125;6,0;3,5;5,5;0,0;7.839050000000001;Ametista;Ametista;7,774366667;;;EE João Ortiz Rodrigues;Cursando;Cursando;8,261113555555557;0;Bom;Excelente;Excelente;Excelente;Bom;Médio;Médio;Excelente;Adequado;4,167999999999999;4,5;-2,1875;7,843833333333333;0;2;EE João Ortiz Rodrigues;0,20114625828911759;Misto;0;nan
RA-1107;3G;3G;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;8,751;6,2;2,51;;2,5;;;;;;6,785;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1107;2010-12-20 00:00:00;13;7,5;1,0;3,5;3,0;0,0;5.9731;Quartzo;Ametista;7,9327;;;EE João Ortiz Rodrigues;Cursando;Cursando;5,9731;0;Médio;Excelente;Médio;Baixo;Bom;Baixo;Médio;Excelente;Adequado;6,2509999999999994;3,7;-2,5;5,7076666666666656;2;4;EE João Ortiz Rodrigues;0,1604970151764548;IDA e IEG < 7;0;nan
RA-389;3G;3G;;;;Masculino;2021;Pública;Ametista;Ágata;Ametista;7,184480244200245;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;9,585;6,674358974333333;8,76;;5,166666666666667;;;;;;6,745;10,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-389;2011-01-12 00:00:00;13;6,5625;6,5;4,0;5,0;0,0;7.2079551282;Ametista;Agata;6,687;;;EE João Ortiz Rodrigues;Cursando;Cursando;7,184480244200245;0;Bom;Excelente;Médio;Excelente;Médio;Médio;Médio;Excelente;Adequado;4,418333333333334;1,507692307666666;-3,4375;7,248920940166666;0;4;EE João Ortiz Rodrigues;0,4070753824163291;IDA e IEG < 7;0;nan
RA-376;3G;3G;;;;Feminino;2021;Pública;Ametista;Ágata;Ágata;6,9573737948717955;;;;4,0;Avaliador-21;;Avaliador-16;;Avaliador-26;;Avaliador-7;;10,002;8,287284610666667;2,51;;2,8333333333333335;;;;;;6,325;5,0;Fase 4 (9° ano);;;;;2024;;;Aluno-376;2010-01-08 00:00:00;14;6,5625;2,0;5,0;1,5;-1,0;5.896573588800001;Quartzo;Ametista;7,1392;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;6,9573737948717955;1;Médio;Excelente;Bom;Baixo;Médio;Baixo;Médio;Médio;Defasado;7,168666666666667;5,453951277333333;1,5625;6,0866863239999995;2;4;EE Leonice de Aquino Oliveira;0,6248181833470008;Psico abaixo de 7;1;nan
